NOM_COM;NE_ID;sum_pop_active;Date;Duree;Type;volume_nuitee;total_volume_nuitee;sum_vol_nuitee_per_date_com;mean_com_vol_nuitee;tx_nuite_pop_active
Châteauneuf-du-Rhône;825866;1666.0;2024-01-10;Inf30min;Etranger;169.0;5009522.0;169.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-11;Inf30min;Etranger;95.0;5009522.0;95.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-12;Inf30min;Etranger;148.0;5009522.0;148.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-13;Inf30min;Etranger;117.0;5009522.0;117.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-14;Inf30min;Etranger;53.0;5009522.0;53.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-15;Inf30min;Etranger;64.0;5009522.0;64.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-16;Inf30min;Etranger;71.0;5009522.0;71.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-17;Inf30min;Etranger;129.0;5009522.0;129.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-18;Inf30min;Etranger;135.0;5009522.0;135.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-19;Inf30min;Etranger;104.0;5009522.0;104.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-20;Inf30min;Etranger;82.0;5009522.0;82.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-21;Inf30min;Etranger;69.0;5009522.0;69.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-22;Inf30min;Etranger;71.0;5009522.0;71.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-23;Inf30min;Etranger;117.0;5009522.0;117.0;111.31;6.68
Châteauneuf-du-Rhône;825866;1666.0;2024-01-24;Inf30min;Etranger;200.0;5009522.0;200.0;111.31;6.68
Montélimar;826655;12489.0;2023-12-06;Inf30min;Etranger;30.0;5009522.0;30.0;46.6;0.37
Montélimar;826655;12489.0;2023-12-15;Inf30min;Etranger;33.0;5009522.0;68.0;46.6;0.37
Montélimar;826655;12489.0;2023-12-15;Inf30min;National;35.0;5009522.0;68.0;46.6;0.37
Montélimar;826655;12489.0;2023-12-22;Inf30min;National;24.0;5009522.0;24.0;46.6;0.37
Montélimar;826655;12489.0;2023-12-23;Inf30min;National;43.0;5009522.0;43.0;46.6;0.37
Rochemaure;831722;2368.0;2023-12-04;Inf30min;Etranger;27.0;5009522.0;27.0;36.75;1.55
Rochemaure;831722;2368.0;2024-01-24;Inf30min;Etranger;48.0;5009522.0;48.0;36.75;1.55
Rochemaure;831722;2368.0;2024-01-25;Inf30min;Etranger;37.0;5009522.0;37.0;36.75;1.55
Rochemaure;831722;2368.0;2024-01-28;Inf30min;Etranger;35.0;5009522.0;35.0;36.75;1.55
Sauzet;823011;1923.0;2023-11-29;Inf30min;Etranger;21.0;5009522.0;21.0;28.0;1.46
Sauzet;823011;1923.0;2023-12-01;Inf30min;Etranger;33.0;5009522.0;33.0;28.0;1.46
Sauzet;823011;1923.0;2023-12-22;Inf30min;Etranger;25.0;5009522.0;25.0;28.0;1.46
Sauzet;823011;1923.0;2024-01-20;Inf30min;Etranger;33.0;5009522.0;33.0;28.0;1.46
Savasse;823012;1991.0;2023-11-27;Inf30min;Etranger;32.0;5009522.0;32.0;38.33;1.93
Savasse;823012;1991.0;2023-12-02;Inf30min;Etranger;44.0;5009522.0;44.0;38.33;1.93
Savasse;823012;1991.0;2023-12-05;Inf30min;Etranger;22.0;5009522.0;22.0;38.33;1.93
Savasse;823012;1991.0;2023-12-06;Inf30min;Etranger;55.0;5009522.0;55.0;38.33;1.93
Savasse;823012;1991.0;2023-12-07;Inf30min;Etranger;25.0;5009522.0;25.0;38.33;1.93
Savasse;823012;1991.0;2023-12-09;Inf30min;Etranger;49.0;5009522.0;49.0;38.33;1.93
Savasse;823012;1991.0;2023-12-15;Inf30min;Etranger;33.0;5009522.0;33.0;38.33;1.93
Savasse;823012;1991.0;2023-12-18;Inf30min;Etranger;21.0;5009522.0;21.0;38.33;1.93
Savasse;823012;1991.0;2023-12-20;Inf30min;Etranger;52.0;5009522.0;52.0;38.33;1.93
Savasse;823012;1991.0;2023-12-22;Inf30min;Etranger;53.0;5009522.0;53.0;38.33;1.93
Savasse;823012;1991.0;2023-12-23;Inf30min;Etranger;56.0;5009522.0;56.0;38.33;1.93
Savasse;823012;1991.0;2023-12-28;Inf30min;Etranger;68.0;5009522.0;68.0;38.33;1.93
Savasse;823012;1991.0;2024-01-03;Inf30min;Etranger;23.0;5009522.0;23.0;38.33;1.93
Savasse;823012;1991.0;2024-01-05;Inf30min;Etranger;65.0;5009522.0;65.0;38.33;1.93
Savasse;823012;1991.0;2024-01-06;Inf30min;Etranger;44.0;5009522.0;44.0;38.33;1.93
Savasse;823012;1991.0;2024-01-07;Inf30min;Etranger;46.0;5009522.0;46.0;38.33;1.93
Savasse;823012;1991.0;2024-01-11;Inf30min;Etranger;23.0;5009522.0;23.0;38.33;1.93
Savasse;823012;1991.0;2024-01-13;Inf30min;Etranger;30.0;5009522.0;30.0;38.33;1.93
Savasse;823012;1991.0;2024-01-17;Inf30min;Etranger;23.0;5009522.0;23.0;38.33;1.93
Savasse;823012;1991.0;2024-01-18;Inf30min;Etranger;22.0;5009522.0;22.0;38.33;1.93
Savasse;823012;1991.0;2024-01-19;Inf30min;Etranger;26.0;5009522.0;26.0;38.33;1.93
Savasse;823012;1991.0;2024-01-21;Inf30min;Etranger;26.0;5009522.0;26.0;38.33;1.93
Savasse;823012;1991.0;2024-01-24;Inf30min;Etranger;46.0;5009522.0;46.0;38.33;1.93
Savasse;823012;1991.0;2024-01-25;Inf30min;Etranger;36.0;5009522.0;36.0;38.33;1.93
Cliousclat;825773;2211.0;2023-12-06;Inf30min;Etranger;28.0;5009522.0;28.0;35.0;1.58
Cliousclat;825773;2211.0;2023-12-07;Inf30min;Etranger;21.0;5009522.0;21.0;35.0;1.58
Cliousclat;825773;2211.0;2024-01-12;Inf30min;Etranger;21.0;5009522.0;21.0;35.0;1.58
Cliousclat;825773;2211.0;2024-01-24;Inf30min;Etranger;77.0;5009522.0;77.0;35.0;1.58
Cliousclat;825773;2211.0;2024-01-27;Inf30min;Etranger;28.0;5009522.0;28.0;35.0;1.58
Crest;825630;4079.0;2023-12-23;Inf30min;National;27.0;5009522.0;27.0;27.0;0.66
Montmaur-en-Diois;826461;370.0;2023-12-22;Inf30min;National;25.0;5009522.0;25.0;25.0;6.76
Eurre;825440;2189.0;2023-12-01;Inf30min;National;26.0;5009522.0;26.0;23.0;1.05
Eurre;825440;2189.0;2024-01-27;Inf30min;Etranger;20.0;5009522.0;20.0;23.0;1.05
Livron-sur-Drôme;825563;3355.0;2023-12-04;Inf30min;Etranger;24.0;5009522.0;24.0;28.33;0.84
Livron-sur-Drôme;825563;3355.0;2023-12-15;Inf30min;Etranger;38.0;5009522.0;38.0;28.33;0.84
Livron-sur-Drôme;825563;3355.0;2023-12-20;Inf30min;Etranger;28.0;5009522.0;28.0;28.33;0.84
Livron-sur-Drôme;825563;3355.0;2023-12-21;Inf30min;Etranger;28.0;5009522.0;28.0;28.33;0.84
Livron-sur-Drôme;825563;3355.0;2023-12-26;Inf30min;Etranger;21.0;5009522.0;21.0;28.33;0.84
Livron-sur-Drôme;825563;3355.0;2024-01-25;Inf30min;Etranger;31.0;5009522.0;31.0;28.33;0.84
Kanfen;819112;4455.0;2023-12-01;Inf30min;Etranger;29.0;5009522.0;29.0;29.0;0.65
Hagondange;818353;6819.0;2023-12-10;Inf30min;National;29.0;5009522.0;29.0;29.0;0.43
Cuvry;817798;1215.0;2023-12-13;Inf30min;Etranger;25.0;5009522.0;25.0;25.0;2.06
Vany;815360;6415.0;2023-12-02;Inf30min;Etranger;24.0;5009522.0;24.0;26.0;0.41
Vany;815360;6415.0;2023-12-14;Inf30min;National;22.0;5009522.0;22.0;26.0;0.41
Vany;815360;6415.0;2024-01-03;Inf30min;Etranger;35.0;5009522.0;35.0;26.0;0.41
Vany;815360;6415.0;2024-01-19;Inf30min;National;23.0;5009522.0;23.0;26.0;0.41
Metz;814090;40668.0;2023-12-06;Inf30min;National;36.0;5009522.0;36.0;30.64;0.08
Metz;814090;40668.0;2023-12-07;Inf30min;National;53.0;5009522.0;53.0;30.64;0.08
Metz;814090;40668.0;2023-12-11;Inf30min;National;31.0;5009522.0;31.0;30.64;0.08
Metz;814090;40668.0;2023-12-15;Inf30min;National;25.0;5009522.0;25.0;30.64;0.08
Metz;814090;40668.0;2023-12-16;Inf30min;National;26.0;5009522.0;26.0;30.64;0.08
Metz;814090;40668.0;2023-12-22;Inf30min;National;50.0;5009522.0;50.0;30.64;0.08
Metz;814090;40668.0;2023-12-23;Inf30min;National;25.0;5009522.0;25.0;30.64;0.08
Metz;814090;40668.0;2023-12-26;Inf30min;Etranger;37.0;5009522.0;37.0;30.64;0.08
Metz;814090;40668.0;2024-01-06;Inf30min;Etranger;28.0;5009522.0;28.0;30.64;0.08
Metz;814090;40668.0;2024-01-10;Inf30min;National;21.0;5009522.0;21.0;30.64;0.08
Metz;814090;40668.0;2024-01-11;Inf30min;National;26.0;5009522.0;26.0;30.64;0.08
Metz;814090;40668.0;2024-01-12;Inf30min;National;24.0;5009522.0;24.0;30.64;0.08
Metz;814090;40668.0;2024-01-15;Inf30min;National;24.0;5009522.0;24.0;30.64;0.08
Metz;814090;40668.0;2024-01-16;Inf30min;National;23.0;5009522.0;23.0;30.64;0.08
Plappeville;814306;3426.0;2023-11-29;Inf30min;National;22.0;5009522.0;22.0;28.5;0.83
Plappeville;814306;3426.0;2023-12-23;Inf30min;National;35.0;5009522.0;35.0;28.5;0.83
Ancy-Dornot;816701;1602.0;2023-12-08;Inf30min;Etranger;21.0;5009522.0;21.0;21.0;1.31
Hamonville;831606;262.0;2023-12-16;Inf30min;National;38.0;5009522.0;38.0;38.0;14.5
Lesménils;810322;520.0;2023-12-06;Inf30min;Etranger;34.0;5009522.0;34.0;34.0;6.54
Pompey;810622;3701.0;2023-12-13;Inf30min;National;25.0;5009522.0;25.0;25.0;0.68
Bois-de-Haye;810988;996.0;2024-01-25;Inf30min;Etranger;32.0;5009522.0;32.0;32.0;3.21
Villers-lès-Nancy;811090;4432.0;2024-01-09;Inf30min;National;25.0;5009522.0;25.0;25.0;0.56
Laxou;810413;4556.0;2023-12-20;Inf30min;National;25.0;5009522.0;25.0;25.0;0.55
Maxéville;810438;9153.0;2023-12-03;Inf30min;National;27.0;5009522.0;27.0;26.0;0.28
Maxéville;810438;9153.0;2023-12-06;Inf30min;National;24.0;5009522.0;24.0;26.0;0.28
Maxéville;810438;9153.0;2023-12-23;Inf30min;National;29.0;5009522.0;29.0;26.0;0.28
Maxéville;810438;9153.0;2023-12-25;Inf30min;National;27.0;5009522.0;27.0;26.0;0.28
Maxéville;810438;9153.0;2024-01-11;Inf30min;National;23.0;5009522.0;23.0;26.0;0.28
Nancy;810244;33878.0;2023-11-28;Inf30min;National;31.0;5009522.0;31.0;49.77;0.15
Nancy;810244;33878.0;2023-12-01;Inf30min;National;47.0;5009522.0;47.0;49.77;0.15
Nancy;810244;33878.0;2023-12-02;Sup3h;National;26.0;5009522.0;26.0;49.77;0.15
Nancy;810244;33878.0;2023-12-03;Inf30min;National;32.0;5009522.0;32.0;49.77;0.15
Nancy;810244;33878.0;2023-12-07;Inf30min;National;22.0;5009522.0;22.0;49.77;0.15
Nancy;810244;33878.0;2023-12-08;Inf30min;National;53.0;5009522.0;53.0;49.77;0.15
Nancy;810244;33878.0;2023-12-09;Inf30min;National;27.0;5009522.0;63.0;49.77;0.15
Nancy;810244;33878.0;2023-12-09;Sup3h;National;36.0;5009522.0;63.0;49.77;0.15
Nancy;810244;33878.0;2023-12-10;Inf30min;National;66.0;5009522.0;118.0;49.77;0.15
Nancy;810244;33878.0;2023-12-10;Sup3h;National;52.0;5009522.0;118.0;49.77;0.15
Nancy;810244;33878.0;2023-12-11;Inf30min;National;44.0;5009522.0;44.0;49.77;0.15
Nancy;810244;33878.0;2023-12-12;30min3h;National;22.0;5009522.0;54.0;49.77;0.15
Nancy;810244;33878.0;2023-12-12;Inf30min;National;32.0;5009522.0;54.0;49.77;0.15
Nancy;810244;33878.0;2023-12-14;Inf30min;National;41.0;5009522.0;41.0;49.77;0.15
Nancy;810244;33878.0;2023-12-15;Inf30min;National;116.0;5009522.0;150.0;49.77;0.15
Nancy;810244;33878.0;2023-12-15;Sup3h;National;34.0;5009522.0;150.0;49.77;0.15
Nancy;810244;33878.0;2023-12-16;Inf30min;National;37.0;5009522.0;37.0;49.77;0.15
Nancy;810244;33878.0;2023-12-17;Inf30min;National;23.0;5009522.0;56.0;49.77;0.15
Nancy;810244;33878.0;2023-12-17;Sup3h;National;33.0;5009522.0;56.0;49.77;0.15
Nancy;810244;33878.0;2023-12-18;Inf30min;National;48.0;5009522.0;48.0;49.77;0.15
Nancy;810244;33878.0;2023-12-19;30min3h;National;21.0;5009522.0;42.0;49.77;0.15
Nancy;810244;33878.0;2023-12-19;Inf30min;National;21.0;5009522.0;42.0;49.77;0.15
Nancy;810244;33878.0;2023-12-21;Inf30min;National;51.0;5009522.0;51.0;49.77;0.15
Nancy;810244;33878.0;2023-12-22;Inf30min;National;39.0;5009522.0;39.0;49.77;0.15
Nancy;810244;33878.0;2023-12-23;30min3h;National;36.0;5009522.0;60.0;49.77;0.15
Nancy;810244;33878.0;2023-12-23;Inf30min;National;24.0;5009522.0;60.0;49.77;0.15
Nancy;810244;33878.0;2023-12-24;Inf30min;National;29.0;5009522.0;29.0;49.77;0.15
Nancy;810244;33878.0;2023-12-26;Inf30min;National;28.0;5009522.0;28.0;49.77;0.15
Nancy;810244;33878.0;2023-12-30;Inf30min;National;35.0;5009522.0;60.0;49.77;0.15
Nancy;810244;33878.0;2023-12-30;Sup3h;National;25.0;5009522.0;60.0;49.77;0.15
Nancy;810244;33878.0;2024-01-04;Inf30min;National;25.0;5009522.0;25.0;49.77;0.15
Nancy;810244;33878.0;2024-01-09;Inf30min;National;24.0;5009522.0;24.0;49.77;0.15
Nancy;810244;33878.0;2024-01-11;Inf30min;National;20.0;5009522.0;20.0;49.77;0.15
Nancy;810244;33878.0;2024-01-12;Inf30min;National;24.0;5009522.0;24.0;49.77;0.15
Nancy;810244;33878.0;2024-01-15;Inf30min;National;40.0;5009522.0;40.0;49.77;0.15
Nancy;810244;33878.0;2024-01-16;Inf30min;National;40.0;5009522.0;40.0;49.77;0.15
Nancy;810244;33878.0;2024-01-18;Inf30min;National;25.0;5009522.0;25.0;49.77;0.15
Nancy;810244;33878.0;2024-01-19;Inf30min;National;31.0;5009522.0;31.0;49.77;0.15
Nancy;810244;33878.0;2024-01-20;Sup3h;National;29.0;5009522.0;29.0;49.77;0.15
Nancy;810244;33878.0;2024-01-21;Inf30min;National;29.0;5009522.0;29.0;49.77;0.15
Nancy;810244;33878.0;2024-01-25;Inf30min;National;23.0;5009522.0;23.0;49.77;0.15
Nancy;810244;33878.0;2024-01-26;Inf30min;National;23.0;5009522.0;48.0;49.77;0.15
Nancy;810244;33878.0;2024-01-26;Sup3h;National;25.0;5009522.0;48.0;49.77;0.15
Vandœuvre-lès-Nancy;811050;7625.0;2023-12-04;Inf30min;National;39.0;5009522.0;39.0;31.0;0.41
Vandœuvre-lès-Nancy;811050;7625.0;2023-12-07;Inf30min;National;23.0;5009522.0;23.0;31.0;0.41
Heillecourt;831277;2120.0;2023-12-19;Inf30min;National;23.0;5009522.0;23.0;23.0;1.08
Art-sur-Meurthe;830011;2980.0;2023-11-28;Inf30min;National;26.0;5009522.0;26.0;29.0;0.97
Art-sur-Meurthe;830011;2980.0;2023-11-29;Inf30min;National;26.0;5009522.0;26.0;29.0;0.97
Art-sur-Meurthe;830011;2980.0;2023-12-14;Inf30min;National;35.0;5009522.0;35.0;29.0;0.97
Vitrimont;811124;1157.0;2023-12-03;Inf30min;Etranger;27.0;5009522.0;27.0;27.0;2.33
Benney;830120;662.0;2024-01-10;Inf30min;National;22.0;5009522.0;22.0;22.0;3.32
Pulligny;810629;914.0;2023-11-30;Inf30min;National;24.0;5009522.0;24.0;24.0;2.63
Frolois;831651;5407.0;2023-12-03;Inf30min;National;22.0;5009522.0;22.0;24.5;0.45
Frolois;831651;5407.0;2023-12-25;Inf30min;National;23.0;5009522.0;23.0;24.5;0.45
Frolois;831651;5407.0;2024-01-16;Inf30min;National;26.0;5009522.0;26.0;24.5;0.45
Frolois;831651;5407.0;2024-01-25;Inf30min;National;27.0;5009522.0;27.0;24.5;0.45
Ludres;810362;1868.0;2023-11-28;Inf30min;National;23.0;5009522.0;23.0;21.5;1.15
Ludres;810362;1868.0;2024-01-04;Inf30min;Etranger;20.0;5009522.0;20.0;21.5;1.15
Houdemont;831299;555.0;2023-12-13;Inf30min;National;25.0;5009522.0;25.0;25.0;4.5
Charmes-la-Côte;830986;2731.0;2023-12-10;Inf30min;National;29.0;5009522.0;29.0;34.0;1.24
Charmes-la-Côte;830986;2731.0;2023-12-13;Inf30min;National;39.0;5009522.0;39.0;34.0;1.24
Pierre-la-Treiche;810687;2246.0;2024-01-12;Inf30min;Etranger;29.0;5009522.0;29.0;25.0;1.11
Pierre-la-Treiche;810687;2246.0;2024-01-18;Inf30min;National;21.0;5009522.0;21.0;25.0;1.11
Pagny-sur-Meuse;812921;593.0;2023-11-29;Inf30min;National;41.0;5009522.0;41.0;30.0;5.06
Pagny-sur-Meuse;812921;593.0;2023-12-06;Inf30min;National;25.0;5009522.0;25.0;30.0;5.06
Pagny-sur-Meuse;812921;593.0;2023-12-19;Inf30min;National;24.0;5009522.0;24.0;30.0;5.06
Xertigny;805118;832.0;2024-01-14;Inf30min;National;27.0;5009522.0;27.0;24.5;2.94
Xertigny;805118;832.0;2024-01-20;Inf30min;National;22.0;5009522.0;22.0;24.5;2.94
La Vôge-les-Bains;811516;469.0;2023-12-03;Inf30min;National;22.0;5009522.0;22.0;39.83;8.49
La Vôge-les-Bains;811516;469.0;2023-12-07;Inf30min;National;21.0;5009522.0;21.0;39.83;8.49
La Vôge-les-Bains;811516;469.0;2023-12-10;Inf30min;Etranger;33.0;5009522.0;73.0;39.83;8.49
La Vôge-les-Bains;811516;469.0;2023-12-10;Inf30min;National;40.0;5009522.0;73.0;39.83;8.49
La Vôge-les-Bains;811516;469.0;2023-12-15;Inf30min;National;21.0;5009522.0;21.0;39.83;8.49
La Vôge-les-Bains;811516;469.0;2023-12-22;Inf30min;National;29.0;5009522.0;29.0;39.83;8.49
Uzemain;810083;695.0;2023-12-28;Inf30min;National;22.0;5009522.0;22.0;22.0;3.17
Uriménil;810077;971.0;2024-01-02;Inf30min;National;22.0;5009522.0;22.0;22.0;2.27
Les Forges;807772;4657.0;2023-11-29;Inf30min;National;28.0;5009522.0;28.0;26.83;0.58
Les Forges;807772;4657.0;2023-11-30;Inf30min;National;28.0;5009522.0;28.0;26.83;0.58
Les Forges;807772;4657.0;2023-12-04;Inf30min;National;30.0;5009522.0;30.0;26.83;0.58
Les Forges;807772;4657.0;2023-12-06;Inf30min;National;31.0;5009522.0;31.0;26.83;0.58
Les Forges;807772;4657.0;2023-12-08;Sup3h;National;22.0;5009522.0;22.0;26.83;0.58
Les Forges;807772;4657.0;2023-12-28;Inf30min;National;22.0;5009522.0;22.0;26.83;0.58
Domèvre-sur-Avière;807730;3677.0;2023-12-03;Sup3h;National;22.0;5009522.0;22.0;22.8;0.62
Domèvre-sur-Avière;807730;3677.0;2023-12-17;Inf30min;National;23.0;5009522.0;23.0;22.8;0.62
Domèvre-sur-Avière;807730;3677.0;2023-12-20;Sup3h;National;21.0;5009522.0;21.0;22.8;0.62
Domèvre-sur-Avière;807730;3677.0;2023-12-21;Inf30min;National;23.0;5009522.0;23.0;22.8;0.62
Domèvre-sur-Avière;807730;3677.0;2023-12-23;Inf30min;National;22.0;5009522.0;22.0;22.8;0.62
Domèvre-sur-Avière;807730;3677.0;2024-01-04;Inf30min;National;22.0;5009522.0;22.0;22.8;0.62
Domèvre-sur-Avière;807730;3677.0;2024-01-05;Inf30min;National;29.0;5009522.0;29.0;22.8;0.62
Domèvre-sur-Avière;807730;3677.0;2024-01-10;Inf30min;National;22.0;5009522.0;22.0;22.8;0.62
Domèvre-sur-Avière;807730;3677.0;2024-01-23;Inf30min;National;21.0;5009522.0;21.0;22.8;0.62
Domèvre-sur-Avière;807730;3677.0;2024-01-25;Inf30min;National;23.0;5009522.0;23.0;22.8;0.62
Damas-et-Bettegney;808073;543.0;2023-12-21;Inf30min;National;20.0;5009522.0;20.0;20.0;3.68
Valleroy-le-Sec;809902;1660.0;2023-12-18;Inf30min;National;21.0;5009522.0;21.0;22.0;1.33
Valleroy-le-Sec;809902;1660.0;2024-01-05;Inf30min;National;24.0;5009522.0;24.0;22.0;1.33
Valleroy-le-Sec;809902;1660.0;2024-01-16;Inf30min;National;21.0;5009522.0;21.0;22.0;1.33
Sandaucourt;809971;966.0;2023-12-06;Inf30min;National;22.0;5009522.0;22.0;34.2;3.54
Sandaucourt;809971;966.0;2023-12-19;Inf30min;National;21.0;5009522.0;21.0;34.2;3.54
Sandaucourt;809971;966.0;2024-01-10;Inf30min;National;28.0;5009522.0;28.0;34.2;3.54
Sandaucourt;809971;966.0;2024-01-18;Inf30min;Etranger;25.0;5009522.0;50.0;34.2;3.54
Sandaucourt;809971;966.0;2024-01-18;Inf30min;National;25.0;5009522.0;50.0;34.2;3.54
Suriauville;810119;1297.0;2024-01-01;Inf30min;National;40.0;5009522.0;40.0;40.0;3.08
Mont-lès-Neufchâteau;809445;2169.0;2023-12-18;Inf30min;National;21.0;5009522.0;21.0;21.0;0.97
Ubexy;810075;1977.0;2024-01-08;Inf30min;National;22.0;5009522.0;22.0;22.0;1.11
Châtel-sur-Moselle;811352;944.0;2023-12-28;Inf30min;National;20.0;5009522.0;20.0;20.0;2.12
Roville-devant-Bayon;810731;582.0;2023-12-15;Inf30min;National;23.0;5009522.0;23.0;23.0;3.95
Bayecourt;811436;1055.0;2024-01-27;Inf30min;National;22.0;5009522.0;22.0;22.0;2.09
Rambervillers;809516;1585.0;2024-01-19;Inf30min;National;21.0;5009522.0;21.0;21.0;1.32
Étival-Clairefontaine;807683;1278.0;2023-12-26;Inf30min;National;37.0;5009522.0;37.0;37.0;2.9
Raon-l'Étape;809292;2774.0;2023-12-05;Inf30min;National;21.0;5009522.0;21.0;24.0;0.87
Raon-l'Étape;809292;2774.0;2023-12-09;Inf30min;National;27.0;5009522.0;27.0;24.0;0.87
Pierre-Percée;810690;272.0;2023-12-03;Inf30min;National;47.0;5009522.0;47.0;47.0;17.28
Le Vermont;809799;386.0;2023-12-03;Inf30min;National;25.0;5009522.0;25.0;25.0;6.48
Plaine;812884;623.0;2023-12-01;Inf30min;National;23.0;5009522.0;23.0;24.0;3.85
Plaine;812884;623.0;2023-12-29;Inf30min;National;25.0;5009522.0;25.0;24.0;3.85
La Broque;814652;1674.0;2023-12-08;Inf30min;National;24.0;5009522.0;24.0;26.29;1.57
La Broque;814652;1674.0;2023-12-10;Inf30min;National;35.0;5009522.0;35.0;26.29;1.57
La Broque;814652;1674.0;2023-12-14;Inf30min;National;24.0;5009522.0;24.0;26.29;1.57
La Broque;814652;1674.0;2023-12-22;Inf30min;National;24.0;5009522.0;24.0;26.29;1.57
La Broque;814652;1674.0;2023-12-29;Inf30min;National;32.0;5009522.0;32.0;26.29;1.57
La Broque;814652;1674.0;2023-12-30;Inf30min;National;25.0;5009522.0;25.0;26.29;1.57
La Broque;814652;1674.0;2023-12-31;Inf30min;National;20.0;5009522.0;20.0;26.29;1.57
Natzwiller;812976;445.0;2023-12-03;Inf30min;National;48.0;5009522.0;48.0;39.0;8.76
Natzwiller;812976;445.0;2023-12-27;Inf30min;National;30.0;5009522.0;30.0;39.0;8.76
Breitenbach;814650;1683.0;2023-11-27;Inf30min;National;36.0;5009522.0;36.0;42.55;2.53
Breitenbach;814650;1683.0;2023-12-03;Inf30min;National;51.0;5009522.0;51.0;42.55;2.53
Breitenbach;814650;1683.0;2023-12-07;Inf30min;National;37.0;5009522.0;37.0;42.55;2.53
Breitenbach;814650;1683.0;2023-12-08;Inf30min;National;25.0;5009522.0;25.0;42.55;2.53
Breitenbach;814650;1683.0;2023-12-09;Inf30min;National;43.0;5009522.0;43.0;42.55;2.53
Breitenbach;814650;1683.0;2023-12-10;Inf30min;National;74.0;5009522.0;74.0;42.55;2.53
Breitenbach;814650;1683.0;2023-12-11;Inf30min;National;35.0;5009522.0;35.0;42.55;2.53
Breitenbach;814650;1683.0;2023-12-17;Inf30min;National;72.0;5009522.0;72.0;42.55;2.53
Breitenbach;814650;1683.0;2023-12-18;Inf30min;National;49.0;5009522.0;49.0;42.55;2.53
Breitenbach;814650;1683.0;2023-12-23;Inf30min;National;89.0;5009522.0;89.0;42.55;2.53
Breitenbach;814650;1683.0;2023-12-24;Inf30min;National;29.0;5009522.0;29.0;42.55;2.53
Breitenbach;814650;1683.0;2023-12-26;Inf30min;National;24.0;5009522.0;24.0;42.55;2.53
Breitenbach;814650;1683.0;2023-12-27;Inf30min;National;27.0;5009522.0;27.0;42.55;2.53
Breitenbach;814650;1683.0;2023-12-29;Inf30min;National;43.0;5009522.0;43.0;42.55;2.53
Breitenbach;814650;1683.0;2023-12-30;Inf30min;National;69.0;5009522.0;69.0;42.55;2.53
Breitenbach;814650;1683.0;2024-01-01;Inf30min;National;28.0;5009522.0;28.0;42.55;2.53
Breitenbach;814650;1683.0;2024-01-02;Inf30min;National;26.0;5009522.0;26.0;42.55;2.53
Breitenbach;814650;1683.0;2024-01-08;Inf30min;National;25.0;5009522.0;25.0;42.55;2.53
Breitenbach;814650;1683.0;2024-01-13;Inf30min;National;35.0;5009522.0;35.0;42.55;2.53
Breitenbach;814650;1683.0;2024-01-25;Inf30min;National;34.0;5009522.0;34.0;42.55;2.53
Saint-Martin;813356;1651.0;2023-12-01;Inf30min;National;21.0;5009522.0;21.0;34.54;2.09
Saint-Martin;813356;1651.0;2023-12-03;Inf30min;National;58.0;5009522.0;58.0;34.54;2.09
Saint-Martin;813356;1651.0;2023-12-09;Inf30min;National;34.0;5009522.0;34.0;34.54;2.09
Saint-Martin;813356;1651.0;2023-12-10;Inf30min;National;61.0;5009522.0;61.0;34.54;2.09
Saint-Martin;813356;1651.0;2023-12-15;Inf30min;National;21.0;5009522.0;21.0;34.54;2.09
Saint-Martin;813356;1651.0;2023-12-21;Inf30min;National;21.0;5009522.0;21.0;34.54;2.09
Saint-Martin;813356;1651.0;2023-12-22;Inf30min;National;29.0;5009522.0;29.0;34.54;2.09
Saint-Martin;813356;1651.0;2023-12-26;Inf30min;National;27.0;5009522.0;27.0;34.54;2.09
Saint-Martin;813356;1651.0;2023-12-27;Inf30min;National;40.0;5009522.0;40.0;34.54;2.09
Saint-Martin;813356;1651.0;2023-12-28;Inf30min;National;45.0;5009522.0;45.0;34.54;2.09
Saint-Martin;813356;1651.0;2023-12-29;Inf30min;National;27.0;5009522.0;27.0;34.54;2.09
Saint-Martin;813356;1651.0;2023-12-30;Inf30min;National;42.0;5009522.0;42.0;34.54;2.09
Saint-Martin;813356;1651.0;2024-01-01;Inf30min;National;23.0;5009522.0;23.0;34.54;2.09
Ranrupt;812784;291.0;2023-12-25;Inf30min;National;35.0;5009522.0;35.0;30.0;10.31
Ranrupt;812784;291.0;2023-12-27;Inf30min;National;25.0;5009522.0;25.0;30.0;10.31
