NOM_COM;Lev2_NE_ID;NOM;NE_ID;sum_pop_active_epci;Date;Duree;Type;volume_nuitee;total_volume_nuitee;sum_vol_nuitee_per_date_com;mean_com_vol_nuitee;tx_nuite_pop_active
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-11-28;30min3h;National;88.0;5009522.0;777.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-11-28;Inf30min;Etranger;57.0;5009522.0;777.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-11-28;Inf30min;National;385.0;5009522.0;777.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-11-28;Sup3h;National;247.0;5009522.0;777.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-11-29;30min3h;National;230.0;5009522.0;898.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-11-29;Inf30min;Etranger;20.0;5009522.0;898.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-11-29;Inf30min;National;451.0;5009522.0;898.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-11-29;Sup3h;National;197.0;5009522.0;898.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-11-30;30min3h;National;147.0;5009522.0;909.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-11-30;Inf30min;Etranger;36.0;5009522.0;909.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-11-30;Inf30min;National;394.0;5009522.0;909.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-11-30;Sup3h;National;332.0;5009522.0;909.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-01;30min3h;National;174.0;5009522.0;958.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-01;Inf30min;Etranger;32.0;5009522.0;958.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-01;Inf30min;National;480.0;5009522.0;958.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-01;Sup3h;National;272.0;5009522.0;958.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-02;30min3h;National;192.0;5009522.0;750.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-02;Inf30min;National;409.0;5009522.0;750.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-02;Sup3h;National;149.0;5009522.0;750.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-03;30min3h;National;84.0;5009522.0;471.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-03;Inf30min;Etranger;34.0;5009522.0;471.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-03;Inf30min;National;325.0;5009522.0;471.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-03;Sup3h;National;28.0;5009522.0;471.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-04;30min3h;National;118.0;5009522.0;786.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-04;Inf30min;Etranger;55.0;5009522.0;786.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-04;Inf30min;National;438.0;5009522.0;786.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-04;Sup3h;National;175.0;5009522.0;786.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-05;30min3h;National;205.0;5009522.0;966.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-05;Inf30min;Etranger;70.0;5009522.0;966.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-05;Inf30min;National;418.0;5009522.0;966.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-05;Sup3h;National;273.0;5009522.0;966.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-06;30min3h;National;185.0;5009522.0;979.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-06;Inf30min;Etranger;32.0;5009522.0;979.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-06;Inf30min;National;409.0;5009522.0;979.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-06;Sup3h;National;353.0;5009522.0;979.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-07;30min3h;National;123.0;5009522.0;1113.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-07;Inf30min;Etranger;103.0;5009522.0;1113.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-07;Inf30min;National;538.0;5009522.0;1113.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-07;Sup3h;National;349.0;5009522.0;1113.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-08;30min3h;National;193.0;5009522.0;1036.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-08;Inf30min;Etranger;34.0;5009522.0;1036.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-08;Inf30min;National;485.0;5009522.0;1036.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-08;Sup3h;National;324.0;5009522.0;1036.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-09;30min3h;National;109.0;5009522.0;884.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-09;Inf30min;National;509.0;5009522.0;884.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-09;Sup3h;National;266.0;5009522.0;884.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-10;30min3h;National;98.0;5009522.0;549.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-10;Inf30min;Etranger;34.0;5009522.0;549.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-10;Inf30min;National;334.0;5009522.0;549.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-10;Sup3h;National;83.0;5009522.0;549.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-11;30min3h;National;139.0;5009522.0;894.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-11;Inf30min;Etranger;49.0;5009522.0;894.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-11;Inf30min;National;432.0;5009522.0;894.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-11;Sup3h;National;274.0;5009522.0;894.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-12;30min3h;National;154.0;5009522.0;1000.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-12;Inf30min;Etranger;77.0;5009522.0;1000.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-12;Inf30min;National;406.0;5009522.0;1000.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-12;Sup3h;National;363.0;5009522.0;1000.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-13;30min3h;National;221.0;5009522.0;1017.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-13;Inf30min;Etranger;66.0;5009522.0;1017.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-13;Inf30min;National;362.0;5009522.0;1017.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-13;Sup3h;National;368.0;5009522.0;1017.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-14;30min3h;National;113.0;5009522.0;950.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-14;Inf30min;Etranger;35.0;5009522.0;950.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-14;Inf30min;National;475.0;5009522.0;950.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-14;Sup3h;National;327.0;5009522.0;950.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-15;30min3h;National;208.0;5009522.0;877.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-15;Inf30min;National;404.0;5009522.0;877.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-15;Sup3h;National;265.0;5009522.0;877.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-16;30min3h;National;181.0;5009522.0;816.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-16;Inf30min;Etranger;68.0;5009522.0;816.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-16;Inf30min;National;333.0;5009522.0;816.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-16;Sup3h;National;234.0;5009522.0;816.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-17;30min3h;National;51.0;5009522.0;446.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-17;Inf30min;Etranger;35.0;5009522.0;446.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-17;Inf30min;National;292.0;5009522.0;446.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-17;Sup3h;National;68.0;5009522.0;446.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-18;30min3h;National;158.0;5009522.0;887.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-18;Inf30min;Etranger;46.0;5009522.0;887.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-18;Inf30min;National;429.0;5009522.0;887.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-18;Sup3h;National;254.0;5009522.0;887.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-19;30min3h;National;147.0;5009522.0;1049.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-19;Inf30min;Etranger;23.0;5009522.0;1049.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-19;Inf30min;National;513.0;5009522.0;1049.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-19;Sup3h;National;366.0;5009522.0;1049.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-20;30min3h;National;168.0;5009522.0;930.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-20;Inf30min;National;439.0;5009522.0;930.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-20;Sup3h;National;323.0;5009522.0;930.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-21;30min3h;National;179.0;5009522.0;1017.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-21;Inf30min;Etranger;27.0;5009522.0;1017.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-21;Inf30min;National;479.0;5009522.0;1017.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-21;Sup3h;National;332.0;5009522.0;1017.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-22;30min3h;National;168.0;5009522.0;1012.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-22;Inf30min;Etranger;36.0;5009522.0;1012.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-22;Inf30min;National;442.0;5009522.0;1012.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-22;Sup3h;National;366.0;5009522.0;1012.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-23;30min3h;National;153.0;5009522.0;762.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-23;Inf30min;National;462.0;5009522.0;762.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-23;Sup3h;National;147.0;5009522.0;762.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-24;30min3h;National;78.0;5009522.0;424.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-24;Inf30min;Etranger;22.0;5009522.0;424.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-24;Inf30min;National;250.0;5009522.0;424.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-24;Sup3h;National;74.0;5009522.0;424.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-25;30min3h;National;54.0;5009522.0;465.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-25;Inf30min;National;366.0;5009522.0;465.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-25;Sup3h;National;45.0;5009522.0;465.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-26;30min3h;National;151.0;5009522.0;755.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-26;Inf30min;National;434.0;5009522.0;755.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-26;Sup3h;National;170.0;5009522.0;755.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-27;30min3h;National;92.0;5009522.0;697.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-27;Inf30min;National;402.0;5009522.0;697.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-27;Sup3h;National;203.0;5009522.0;697.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-28;30min3h;National;193.0;5009522.0;779.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-28;Inf30min;Etranger;33.0;5009522.0;779.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-28;Inf30min;National;332.0;5009522.0;779.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-28;Sup3h;National;221.0;5009522.0;779.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-29;30min3h;National;161.0;5009522.0;860.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-29;Inf30min;National;525.0;5009522.0;860.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-29;Sup3h;National;174.0;5009522.0;860.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-30;30min3h;National;195.0;5009522.0;834.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-30;Inf30min;Etranger;37.0;5009522.0;834.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-30;Inf30min;National;472.0;5009522.0;834.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-30;Sup3h;National;130.0;5009522.0;834.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-31;30min3h;National;104.0;5009522.0;598.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-31;Inf30min;Etranger;26.0;5009522.0;598.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-31;Inf30min;National;379.0;5009522.0;598.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2023-12-31;Sup3h;National;89.0;5009522.0;598.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-01;Inf30min;National;314.0;5009522.0;341.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-01;Sup3h;National;27.0;5009522.0;341.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-02;30min3h;National;77.0;5009522.0;589.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-02;Inf30min;National;344.0;5009522.0;589.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-02;Sup3h;National;168.0;5009522.0;589.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-03;30min3h;National;91.0;5009522.0;814.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-03;Inf30min;National;476.0;5009522.0;814.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-03;Sup3h;National;247.0;5009522.0;814.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-04;30min3h;National;118.0;5009522.0;944.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-04;Inf30min;Etranger;31.0;5009522.0;944.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-04;Inf30min;National;561.0;5009522.0;944.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-04;Sup3h;National;234.0;5009522.0;944.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-05;30min3h;National;167.0;5009522.0;907.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-05;Inf30min;Etranger;23.0;5009522.0;907.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-05;Inf30min;National;513.0;5009522.0;907.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-05;Sup3h;National;204.0;5009522.0;907.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-06;30min3h;National;120.0;5009522.0;935.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-06;Inf30min;Etranger;32.0;5009522.0;935.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-06;Inf30min;National;589.0;5009522.0;935.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-06;Sup3h;National;194.0;5009522.0;935.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-07;30min3h;National;57.0;5009522.0;437.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-07;Inf30min;National;298.0;5009522.0;437.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-07;Sup3h;National;82.0;5009522.0;437.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-08;30min3h;National;151.0;5009522.0;837.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-08;Inf30min;Etranger;62.0;5009522.0;837.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-08;Inf30min;National;446.0;5009522.0;837.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-08;Sup3h;National;178.0;5009522.0;837.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-09;30min3h;National;106.0;5009522.0;796.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-09;Inf30min;Etranger;40.0;5009522.0;796.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-09;Inf30min;National;422.0;5009522.0;796.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-09;Sup3h;National;228.0;5009522.0;796.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-10;30min3h;National;181.0;5009522.0;807.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-10;Inf30min;Etranger;60.0;5009522.0;807.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-10;Inf30min;National;365.0;5009522.0;807.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-10;Sup3h;National;201.0;5009522.0;807.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-11;30min3h;National;141.0;5009522.0;818.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-11;Inf30min;Etranger;25.0;5009522.0;818.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-11;Inf30min;National;459.0;5009522.0;818.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-11;Sup3h;National;193.0;5009522.0;818.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-12;30min3h;National;141.0;5009522.0;914.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-12;Inf30min;Etranger;24.0;5009522.0;914.0;797.01;2.37
Lagrange;826967;CA Grand Belfort;701061;33627.0;2024-01-12;Inf30min;National;415.0;5009522.0;914.0;797.01;2.37
